Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
SWE;DNK000008396;8424070;MOD;2020-11-18;2100-12-31;SDVZ;VY33;BRITTON;326;SDVZ;Y;Y;Y;Y;Y;266245000;FX;OTM;NO;;;;;21.05;0.00;121.00;0.00;8.00;370.00;53.69;2;2006-08-30;MFL;;;PA;1984-01-01
SWE;DNK000008437;;MOD;2020-06-03;2100-12-31;SFAG;SIN338;TERNÖ;410;SFAG;Y;Y;Y;Y;N;266350000;TS;OTB;NO;;;;;14.88;0.00;21.00;0.00;0.00;289.00;0.00;1;2006-06-21;MFL;;;PA;1957-01-01
SWE;DNK000008497;;MOD;2018-11-15;2100-12-31;SMXN;SG40;MIRACULIX;370;SMXN;Y;Y;Y;Y;Y;266315000;FX;OTM;NO;;;;;20.40;0.00;78.00;0.00;0.00;405.00;17.65;1;2009-04-03;MFL;;;PA;1983-01-01
SWE;DNK000008642;;MOD;2019-02-12;2021-06-10;SHMI;LL1248;SAIBON AV KUNGSHAMN;650;SHMI;Y;N;N;Y;Y;266434000;FX;TBN;NO;;;;;14.98;0.00;19.00;0.00;0.00;94.88;0.00;1;2016-06-17;MFL;;;PA;1959-01-01
SWE;DNK000010732;8705890;MOD;2018-03-12;2100-12-31;SBVO;GG567;KARLSÖ;632;SBVO;Y;Y;Y;Y;Y;266254000;FX;OTB;OTB;;;;;23.81;0.00;182.00;0.00;0.00;443.00;160.00;2;2008-02-11;MFL;;;PA;1986-01-01
SWE;DNK000012527;;MOD;2020-05-07;2100-12-31;SEPJ;SD158;LUNA;602;SEPJ;Y;Y;Y;Y;Y;266085000;FX;TBN;OTB;;;;;18.59;0.00;56.00;0.00;0.00;221.00;0.00;1;2008-05-16;MFL;;;PA;1968-01-01
SWE;DNK000013525;;MOD;2020-05-07;2021-06-30;SFD2004;GG844;IDUN;572;SFD2004;Y;Y;N;N;N;;FX;FPO;GTR;;;;;11.99;0.00;12.00;0.00;0.00;95.00;0.00;3;2013-07-09;MFL;;;PA;1981-01-01
SWE;DNK000013590;;MOD;2019-11-26;2100-12-31;SETO;SD578;VIKINGÖ NORD;616;SETO;Y;Y;Y;Y;Y;266426000;TT;OTB;NO;;;;;19.63;0.00;88.00;0.00;0.00;405.00;125.03;1;2013-07-10;MFL;;;PA;1955-01-01
SWE;DNK000014205;;MOD;2016-10-11;2100-12-31;SFC9661;GG7;NOOMI;593;SFC9661;Y;Y;N;;;;FX;OTB;NO;;;;;11.39;0.00;14.28;0.00;0.00;135.00;0.00;2;2011-09-21;MFL;;;PA;1984-01-01
SWE;DNK000025580;8825535;MOD;2020-11-03;2100-12-31;SFE4228;LL627;ATLAS;603;SFE4228;Y;Y;Y;Y;Y;265030000;FX;OTB;OTB;;;;;18.75;0.00;107.00;0.00;0.00;300.00;0.00;2;2020-04-20;MFL;;;PA;1987-01-01
SWE;DNK000032979;9259135;MOD;2020-04-28;2100-12-31;SBQD;GG150;ÄLVSBORG;593;SBQD;Y;Y;Y;Y;Y;265026000;TOX;OTB;NO;;;;;27.57;0.00;315.00;0.00;0.00;542.00;0.00;2;2020-04-17;MFL;DNK;;PA;2001-01-01
SWE;DNK000033511;8996475;MOD;2014-03-21;2021-01-18;SLRE;VG95;STJÄRNVIK;SETRE;SLRE;Y;Y;Y;Y;Y;266332110;FX;OTB;OTM;;;;;23.45;0.00;185.00;0.00;0.00;432.00;150.00;2;2010-08-18;MFL;;;PA;2003-01-01
SWE;DNK000033735;8996487;MOD;2019-11-07;2021-11-02;SGCI;VG117;KUNGSVIK;534;SGCI;Y;Y;Y;Y;Y;266452000;FX;OTB;OTB;;;;;19.00;0.00;128.00;0.00;0.00;221.00;0.00;2;2017-10-16;MFL;DNK;;PA;2002-01-01
SWE;DNK000036167;;MOD;2020-04-16;2100-12-31;SFE3235;SD787;SKANDIA;591;SFE3235;Y;Y;Y;Y;Y;265014000;MTG;OTB;NO;;;;;14.19;0.00;21.00;0.00;0.00;235.36;0.00;1;2019-05-20;MFL;;;PA;1998-01-01
SWE;DNK000036587;9350628;MOD;2019-11-26;2021-01-11;SBMC;GG203;GINNETON;SEFIS;SBMC;Y;Y;Y;Y;Y;265828000;FX;OTM;PS;;;;;62.60;0.00;1337.00;0.00;0.00;2999.00;914.00;2;2019-08-22;MFL;DNK;;PA;2005-01-01
SWE;DNK000038569;;MOD;2018-11-27;2100-12-31;SGBK;GG560;OSPREY;697;SGBK;Y;Y;Y;Y;Y;266453000;FX;TBN;OTB;;;;;14.92;0.00;50.00;0.00;0.00;216.00;0.00;2;2017-10-24;MFL;;;PA;2009-01-01
SWE;DNK000039070;;IMP;2019-08-22;2100-12-31;SFE3340;GG278;QUO VADIS;732;SFE3340;Y;Y;N;N;N;;MTG;GND;FPO;;;;;9.75;0.00;9.00;0.00;0.00;110.32;0.00;3;2019-06-19;MFL;DNK;;PA;2009-01-01
SWE;FIN000010018;;MOD;2020-09-16;2021-01-20;SFC8337;NG35;ELLIS;SEOXE;SFC8337;Y;Y;N;N;N;;FX;OTM;GNS;;;;;11.98;0.00;14.51;0.00;0.00;186.82;0.00;3;2007-07-04;MFL;;;PA;1985-01-01
SWE;FIN000010056;;MOD;2020-05-07;2021-11-04;SFC5496;HA75;BOTHNIA;836;SFC5496;Y;Y;N;N;N;;FX;GNS;GNS;;;;;11.97;0.00;12.47;0.00;0.00;154.41;0.00;3;1998-05-27;MFL;;;PA;1988-01-01
SWE;FIN000020039;6825490;MOD;2020-08-07;2100-12-31;SDLE;GG234;KENNEDY;632;SDLE;Y;Y;Y;Y;Y;266274000;FX;OTB;NO;;;;;34.10;0.00;263.00;0.00;0.00;590.00;300.00;2;2007-09-24;MFL;;;PA;1968-01-01
SWE;FIN000030031;;MOD;2020-05-07;2021-09-30;SFC7441;UÅ3;BONANZA;867;SFC7441;Y;Y;N;N;N;;FX;GNS;GNS;;;;;8.98;0.00;3.13;0.00;0.00;183.87;0.00;3;2005-06-08;MFL;FIN;;PA;1990-01-01
SWE;FIN000030380;;MOD;2019-05-13;2100-12-31;SFC6050;SIN5;PONDUS;411;SFC6050;Y;Y;N;N;Y;265551874;FX;GNS;LHP;;;;;11.94;0.00;13.78;0.00;0.00;198.00;0.00;2;2000-07-10;MFL;;;PA;1985-01-01
SWE;FIN000110006;;MOD;2016-04-03;2100-12-31;SFC7289;HA18;REBECKA AV NIKKALA;924;SFC7289;Y;Y;N;;;;FX;PTB;OTM;;;;;11.90;0.00;12.01;0.00;0.00;128.00;0.00;2;2004-12-01;MFL;;;PA;1982-01-01
SWE;FIN000110266;;IMP;2003-07-04;2100-12-31;SFC6880;LÅ22;SILVA;913;SFC6880;Y;Y;N;;;;FX;PTB;FPO;;;;;11.80;0.00;5.48;0.00;0.00;205.00;0.00;3;2003-06-26;MFL;FIN;;PA;1993-01-01
SWE;GBR000A10707;8863458;MOD;2016-06-30;2021-08-25;SIVR;SIN602;COURAGE AF SKILLINGE;SESLE;SIVR;Y;Y;Y;Y;Y;265755000;FX;OTM;NO;;;;;34.89;0.00;360.00;0.00;0.00;735.00;470.59;2;1998-01-29;MFL;;;PA;1973-01-01
SWE;GBR000A10800;;MOD;2019-01-29;2100-12-31;SBYV;SD451;FERDER 3;649;SBYV;Y;Y;Y;Y;Y;266285000;FX;OTB;TBN;;;;;21.41;0.00;99.00;0.00;0.00;298.00;0.00;1;2007-09-27;MFL;;;PA;1974-01-01
SWE;GBR000A13712;8805468;MOD;2018-04-12;2100-12-31;SMCP;LL628;ATLANTIC;603;SMCP;Y;Y;Y;Y;Y;266199000;FX;OTB;OTB;;;;;26.48;0.00;202.00;0.00;0.00;662.00;0.00;2;1989-01-03;MFL;;;PA;1988-01-01
SWE;GBR000A13932;8707604;MOD;2020-05-07;2100-12-31;SLRH;SD437;VIKEN AV EDSVIK;591;SLRH;Y;Y;Y;Y;Y;266088000;FX;OTB;TBN;;;;;20.43;0.00;125.00;0.00;0.00;403.00;36.76;2;2000-03-13;MFL;;;PA;1986-01-01
SWE;GBR000A17038;;MOD;2019-06-25;2100-12-31;SFC9487;LA365;DAGAR;465;SFC9487;Y;Y;N;N;N;;FX;FPO;GNS;;;;;7.95;0.00;3.61;0.00;0.00;140.00;0.00;3;2010-11-29;MFL;;;PA;1986-01-01
SWE;GBR000B14891;;MOD;2019-04-12;2100-12-31;SFC9004;GG650;JUSTINA;587;SFC9004;Y;Y;N;N;N;;FX;OTB;FPO;;;;;9.99;0.00;9.82;0.00;0.00;175.00;0.00;3;2009-05-05;MFL;;;PA;1996-01-01
SWE;GBR000C16470;8702745;MOD;2019-10-30;2021-06-13;SKZA;KR58;ARCONA;SEVLO;SKZA;Y;Y;Y;Y;Y;266348000;FX;OTB;NO;;;;;22.63;0.00;172.00;0.00;0.00;480.00;250.00;2;2011-11-01;MFL;;;PA;1987-01-01
SWE;GBR000C16547;;MOD;2019-03-07;2100-12-31;SFC9968;GG79;JENNA;534;SFC9968;Y;Y;N;N;N;;FX;FPO;FPO;;;;;9.20;0.00;4.50;0.00;0.00;187.00;0.00;3;2013-05-14;MFL;;;PA;1998-01-01
SWE;GBR000C18061;;MOD;2019-04-15;2100-12-31;SFC9109;GG168;TROMSÖ;574;SFC9109;Y;Y;N;N;Y;265724390;FX;OTB;OTB;;;;;9.80;0.00;12.44;0.00;0.00;205.00;0.00;2;2009-08-27;MFL;;;PA;2003-01-01
SWE;GBR000C18840;;MOD;2018-02-06;2021-01-11;SGRF;GG210;VERA C;593;SGRF;Y;Y;Y;;;;FX;OTB;OTB;;;;;15.53;0.00;98.00;0.00;0.00;221.00;90.00;2;2018-01-12;MFL;;;PA;2006-01-01
SWE;GBR000G00375;;MOD;2020-05-07;2021-08-17;SFC8804;GG1221;SINGAPORE;687;SFC8804;Y;Y;N;N;Y;265635420;FX;OTB;OTB;;;;;11.32;0.00;19.03;0.00;0.00;172.00;0.00;1;2008-08-28;MFL;GBR;;PA;1989-01-01
SWE;GBR000G00526;;MOD;2020-05-07;2100-12-31;SFD2006;LL7;ESTER MARIE;699;SFD2006;Y;Y;N;N;N;;FX;FPO;PS;;;;;9.77;0.00;10.00;0.00;0.00;274.00;0.00;3;2013-07-12;MFL;GBR;;PA;2006-01-01
SWE;IRL000I01195;9278129;MOD;2020-11-03;2021-01-11;SBXL;GG206;AHLMA;SEONN;SBXL;Y;Y;Y;Y;Y;265019000;FX;OTM;NO;;;;;48.60;0.00;811.00;0.00;0.00;2760.00;1240.00;2;2020-10-21;MFL;;;PA;2003-01-01
SWE;SWE000000002;;MOD;2016-09-21;2100-12-31;SFC4117;UÅ20;SELENE;986;SFC4117;Y;Y;N;;;;FX;FPO;GNS;;;;;5.84;0.00;0.61;0.00;0.00;29.41;0.00;3;1994-08-01;MFL;;;PA;1986-01-01
SWE;SWE000000017;;MOD;2020-05-07;2021-05-10;SBDC;HA24;LUTSKÄR;934;SBDC;Y;Y;Y;Y;N;266403000;FX;PTB;GNS;;;;;13.99;0.00;24.00;0.00;0.00;294.00;0.00;2;1989-03-31;MFL;;;PA;1989-01-01
SWE;SWE000000018;8960684;MOD;2020-12-03;2021-02-09;SBDM;LL377;CANOPUS;699;SBDM;Y;Y;Y;Y;Y;266091000;FX;OTB;TBN;;;;;19.38;0.00;110.00;0.00;0.00;400.00;161.76;2;1989-04-11;MFL;;;PA;1983-01-01
SWE;SWE000000030;;MOD;2020-05-07;2021-03-14;SBMW;VY43;VIKEN AV BOTVALDEVIK;SEBVL;SBMW;Y;Y;Y;Y;Y;266174000;FX;OTB;OTM;;;;;18.25;0.00;71.00;0.00;0.00;386.00;0.00;2;1993-03-31;MFL;;;PA;1993-01-01
SWE;SWE000000037;;MOD;2018-05-29;2100-12-31;SBTH;SD286;LISTERÖ AV GREBBESTAD;602;SBTH;Y;Y;Y;;;;FX;OTB;OTB;;;;;17.04;0.00;62.00;0.00;0.00;339.00;36.76;2;1990-05-21;MFL;;;PA;1989-01-01
SWE;SWE000000038;;MOD;2020-05-07;2100-12-31;SBTO;FG31;LYNGSKÄR;509;SBTO;Y;Y;Y;Y;Y;266139000;FX;TBN;OTB;;;;;15.64;0.00;33.00;0.00;0.00;235.00;0.00;2;1990-05-23;MFL;;;PA;1985-01-01
SWE;SWE000000046;;MOD;2020-12-16;2100-12-31;SBYH;SD511;EROS III;679;SBYH;Y;Y;Y;Y;Y;266208000;FX;OTB;TBN;;;;;14.99;0.00;36.00;0.00;1.00;245.00;0.00;2;1990-09-04;MFL;;;PA;1985-01-01
SWE;SWE000000049;8634091;MOD;2020-05-07;2021-01-11;SCBD;VK190;SCANÖ;SEHAP;SCBD;Y;Y;Y;Y;Y;266045000;FX;OTM;NO;;;;;23.70;0.00;149.00;0.00;0.00;441.00;0.00;2;1991-10-25;MFL;;;PA;1991-01-01
SWE;SWE000000052;;MOD;2020-05-07;2100-12-31;SCFA;GG105;TITANIA AV FOTÖ;598;SCFA;Y;Y;Y;Y;Y;266148000;FX;OTB;OTB;;;;;17.14;0.00;68.00;0.00;6.00;367.00;44.12;2;1991-03-15;MFL;;;PA;1991-01-01
SWE;SWE000000055;7638014;MOD;2020-05-07;2100-12-31;SCGX;GG683;RÖN;593;SCGX;Y;Y;Y;Y;Y;265708000;FX;OTM;NO;;;;;34.98;0.00;358.00;0.00;0.00;735.00;105.00;2;1991-03-08;MFL;;;PA;1977-01-01
SWE;SWE000000056;7628643;MOD;2020-12-08;2100-12-31;SCHB;GG44;RUNAVIK;593;SCHB;Y;Y;Y;Y;Y;265765000;FX;OTB;OTM;;;;;32.45;0.00;273.00;0.00;0.00;596.00;147.06;2;1991-03-11;MFL;;;PA;1976-01-01
SWE;SWE000000058;;MOD;2018-05-02;2021-05-05;SCHG;GG537;GLITTSKÄR;728;SCHG;Y;Y;Y;;;;FX;OTB;NO;;;;;14.91;0.00;25.00;0.00;0.00;280.00;0.00;2;1991-04-04;MFL;;;PA;1986-01-01
SWE;SWE000000063;;MOD;2016-07-19;2021-09-19;SCJE;LÅ23;AIRON;922;SCJE;Y;Y;Y;;;;FX;PTB;FPO;;;;;14.01;0.00;19.00;0.00;0.00;175.00;0.00;2;1991-06-12;MFL;;;PA;1991-01-01
SWE;SWE000000073;;MOD;2020-05-07;2100-12-31;SDBH;SG50;TAJAMA;370;SDBH;Y;Y;Y;Y;N;266051000;FX;OTB;NO;;;;;19.94;0.00;86.00;0.00;0.00;258.00;22.06;2;1976-01-19;MFL;;;PA;1975-01-01
SWE;SWE000000084;;MOD;2020-11-05;2100-12-31;SDLO;SD248;AXÖ;672;SDLO;Y;Y;Y;Y;Y;265349000;FX;OTB;NO;;;;;15.44;0.00;38.00;0.00;0.00;256.69;0.00;1;1976-01-01;MFL;;;PA;1959-01-01
SWE;SWE000000131;;MOD;2008-02-03;2100-12-31;SDTV;SD277;JUNGMAN;602;SDTV;Y;Y;N;;;;FX;FPO;OTB;;;;;10.43;0.00;9.46;11.00;0.00;66.18;0.00;1;1976-01-01;MFL;;;PA;1963-01-01
SWE;SWE000000203;;MOD;2019-04-12;2100-12-31;SEUI;FG37;EVELINA AV GLOMMEN;509;SEUI;Y;Y;Y;Y;N;266391000;FX;OTB;NO;;;;;14.88;0.00;43.00;0.00;0.00;293.00;0.00;2;1992-09-17;MFL;;;PA;1988-01-01
SWE;SWE000000293;;MOD;2020-05-07;2100-12-31;SFB2069;NG27;BOY;158;SFB2069;Y;Y;N;N;N;;FX;GNS;OTB;;;;;9.60;0.00;8.25;0.00;0.00;91.91;0.00;1;1976-01-01;MFL;;;PA;1951-01-01
SWE;SWE000000361;;MOD;2011-12-02;2021-12-03;SFB2157;GG185;LILLAN;632;SFB2157;Y;Y;N;;;;FX;GND;GNS;;;;;7.35;0.00;3.57;0.00;0.00;14.71;0.00;1;1976-01-01;MFL;;;PA;1965-01-01
SWE;SWE000000400;;MOD;2020-05-07;2021-04-22;SFB2206;GG131;BODIL II;731;SFB2206;Y;Y;N;N;N;;FX;FPO;LHP;;;;;7.80;0.00;4.15;0.00;0.00;22.06;0.00;1;1980-09-16;MFL;;;PA;1974-01-01
SWE;SWE000000461;;MOD;2003-02-22;2100-12-31;SFB2278;GG63;BRIS;519;SFB2278;Y;Y;N;;;;FX;FPO;FPO;;;;;7.00;0.00;3.34;0.00;0.00;24.75;0.00;1;1976-01-01;MFL;;;PA;1964-01-01
SWE;SWE000000486;;MOD;2020-04-07;2100-12-31;SFB2310;SD19;MÅSEN;612;SFB2310;Y;Y;N;N;Y;265535610;FX;OTB;NO;;;;;9.00;0.00;6.59;0.00;0.00;61.78;0.00;1;1976-01-01;MFL;;;PA;1972-01-01
SWE;SWE000000538;;MOD;2020-05-07;2100-12-31;SFB2368;GG484;SÄLÖ;687;SFB2368;Y;Y;N;N;N;;FX;FPO;GNS;;;;;8.00;0.00;4.91;0.00;0.00;26.47;0.00;1;1976-01-01;MFL;;;PA;1966-01-01
SWE;SWE000000560;;MOD;2012-11-22;2100-12-31;SFB2396;GG688;ANN-SOFIE;668;SFB2396;Y;Y;N;;;;FX;FPO;FPO;;;;;8.10;0.00;3.26;0.00;0.00;29.41;0.00;1;1999-09-06;MFL;;;PA;1966-01-01
SWE;SWE000000599;;MOD;2020-05-07;2100-12-31;SFB2450;SD299;KARIN;733;SFB2450;Y;Y;N;N;N;;FX;FPO;FPO;;;;;7.00;0.00;3.41;0.00;0.00;18.38;0.00;1;1976-01-01;MFL;;;PA;1968-01-01
SWE;SWE000000620;;MOD;2014-05-31;2100-12-31;SFB2472;SD95;MIA;664;SFB2472;Y;Y;N;;;;FX;FPO;OTB;;;;;9.00;0.00;4.48;0.00;0.00;66.18;0.00;1;1976-01-01;MFL;;;PA;1952-01-01
SWE;SWE000000667;;MOD;2020-05-07;2021-08-17;SFB2524;GG221;SVANEFJORD;687;SFB2524;Y;Y;N;N;N;;FX;FPO;GND;;;;;8.40;0.00;8.00;0.00;0.00;55.15;0.00;1;1982-04-13;MFL;;;PA;1973-01-01
SWE;SWE000000820;;MOD;2019-05-02;2100-12-31;SFB2705;LL248;SAIBON;650;SFB2705;Y;Y;N;N;Y;265658830;FX;TBN;OTB;;;;;9.97;0.00;5.99;0.00;0.00;62.50;0.00;1;1976-01-01;MFL;;;PA;1964-01-01
SWE;SWE000000823;;MOD;2020-11-30;2021-02-09;SFB2708;HA27;No name;919;SFB2708;Y;Y;N;N;N;;FX;GNS;GNS;;;;;8.20;0.00;3.96;0.00;0.00;58.82;0.00;1;1976-01-01;MFL;;;PA;1967-01-01
SWE;SWE000000833;;MOD;2020-06-01;2100-12-31;SFB2720;HA71;BRISEN;926;SFB2720;Y;Y;N;N;N;;FX;GNS;FPO;;;;;8.50;0.00;3.79;0.00;0.00;90.00;0.00;1;1976-01-01;MFL;;;PA;1970-01-01
SWE;SWE000000837;;MOD;2020-05-07;2100-12-31;SFB2724;HA40;MALI 1;924;SFB2724;Y;Y;N;N;N;;FX;FPO;PTB;;;;;8.85;0.00;4.45;0.00;0.00;176.52;0.00;2;1976-01-01;MFL;;;PA;1970-01-01
SWE;SWE000000840;;MOD;2020-05-07;2021-11-04;SFB2727;HA43;BYSKÄR;924;SFB2727;Y;Y;N;N;N;;FX;OTB;GNS;;;;;10.90;0.00;7.13;0.00;0.00;80.90;0.00;1;1976-01-01;MFL;;;PA;1971-01-01
SWE;SWE000000958;;MOD;2014-04-11;2100-12-31;SFB2876;KA111;ÖSTVÅG;375;SFB2876;Y;Y;N;;;;FX;GNS;LHP;;;;;9.00;0.00;7.87;0.00;0.00;61.03;0.00;1;1976-01-01;MFL;;;PA;1946-01-01
SWE;SWE000000965;;MOD;2020-05-21;2100-12-31;SFB2884;KR24;SILONA;291;SFB2884;Y;N;N;N;N;;FX;GNS;GNS;;;;;7.60;0.00;4.88;0.00;0.00;16.18;0.00;1;1976-01-01;MFL;;;PA;1960-01-01
SWE;SWE000000968;;MOD;2020-05-07;2100-12-31;SFB2887;KA85;SEALAND;375;SFB2887;Y;Y;N;N;N;;FX;GNS;LHP;;;;;9.90;0.00;8.49;0.00;0.00;79.00;0.00;1;1976-01-01;MFL;;;PA;1961-01-01
SWE;SWE000000999;;MOD;2013-11-27;2021-11-11;SFB2924;KR28;ALASKA;252;SFB2924;Y;Y;N;;;;FX;GNS;GNS;;;;;11.00;0.00;10.56;0.00;0.00;60.29;0.00;1;1976-01-01;MFL;;;PA;1952-01-01
SWE;SWE000001007;;MOD;2003-06-19;2100-12-31;SFB2932;SM23;GLITTVÅG;16;SFB2932;Y;Y;N;;;;FX;GNS;GNS;;;;;9.70;0.00;9.72;0.00;0.00;22.00;0.00;1;1976-01-01;MFL;;;PA;1952-01-01
SWE;SWE000001031;;MOD;2018-11-26;2100-12-31;SFB2960;KR192;NORÖ;245;SFB2960;Y;Y;N;N;N;;FX;GNS;GNS;;;;;10.05;0.00;9.09;0.00;0.00;77.94;0.00;1;1976-01-01;MFL;;;PA;1950-01-01
SWE;SWE000001044;;MOD;2020-05-07;2100-12-31;SFB2974;KA148;IRMA;381;SFB2974;Y;Y;N;N;N;;FX;GNS;LHP;;;;;9.60;0.00;7.05;0.00;0.00;22.06;0.00;1;1976-01-01;MFL;;;PA;1974-01-01
SWE;SWE000001047;;MOD;2014-05-02;2100-12-31;SFB2977;VK36;VARGÖ;288;SFB2977;Y;Y;N;;;;FX;GNS;LHP;;;;;11.48;0.00;11.49;0.00;0.00;61.03;0.00;1;1976-01-01;MFL;;;PA;1956-01-01
SWE;SWE000001072;;MOD;2003-11-25;2100-12-31;SFB3005;KR129;SILVERVÅG;241;SFB3005;Y;Y;N;;;;FX;GNS;GNS;;;;;8.20;0.00;3.26;0.00;0.00;30.88;0.00;1;1998-06-04;MFL;;;PA;1963-01-01
SWE;SWE000001434;;MOD;2020-11-30;2100-12-31;SFB3470;HG56;No name;482;SFB3470;Y;Y;N;N;N;;FX;FPO;FPO;;;;;6.14;0.00;2.39;0.00;0.00;7.35;0.00;3;1976-01-01;MFL;;;PA;1971-01-01
SWE;SWE000001500;;MOD;2009-01-21;2100-12-31;SFB3547;KR136;TOSCANA;245;SFB3547;Y;Y;N;;;;FX;GNS;GNS;;;;;8.50;0.00;5.06;0.00;0.00;66.18;0.00;1;1976-01-01;MFL;;;PA;1958-01-01
SWE;SWE000001507;;MOD;2020-11-30;2100-12-31;SFB3554;HG173;No name;453;SFB3554;Y;Y;N;N;N;;FX;FPO;GNS;;;;;6.14;0.00;2.39;0.00;0.00;5.88;0.00;3;1976-01-01;MFL;;;PA;1969-01-01
